EXPORT DATE,HSN CODE,DESCRIPTION,EXPORTER NAME,EXPORTER ADDRESS,EXPORTER PIN,EXPORTER CITY,EXPORTER STATE,EXPORTER PHONE,EXPORTER EMAIL,IMPORTER NAME,Importer_Address,IMPORTER COUNTRY,UNIT,QUANTITY,CURRENCY,UNIT RATE,FOB INV VALUE,FOB IN USD,IMPORT PORT,EXPORT PORT,SHIPPING BILLNO
22/11/2025,7122000,Dehydrated White Onion Powder,RAJGURU DEHYDRATES,SURVEY NO 120 1 BHANWAD HARIPARA ROAD DWARIADHISH MARG,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,AS EP,nan,SPAIN,KGS,7800.0,USD,1.8,14040.0,13349.22,Barcelona,MUNDRA SEA,7217700
22/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES GRADE A,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SBERBANK RUSSIA,nan,RUSSIA,MTS,14.504,INR,141000.0,2045064.0,20572.3,Novorossiysk,MUNDRA SEA,7229009
22/11/2025,7129030,DEHYDRATED GARLIC CLOVE (25 KG) (AS PER INVOICE),REDEX GLOBAL,A 6 21 DHIRAJ RAJAWADI CHS NEAR RAJAWADI HOSPITAL GHATKOPAR E,PIN-400077,"MUMBAI,MAHARASHTRA",MAHARASHTRA,nan,nan,DEVCHAN INTERNATIONAL CO LIMITED,nan,TOGO,NOS,1120.0,USD,40.24,45068.8,42481.6,Lome,MUNDRA SEA,7224798
22/11/2025,7122000,DEHYDRATED WHITE ONION GRANULES 20 KGS N ET IN A DOUBLE POLY BAG,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,L.P,nan,SPAIN,MTS,6.0,USD,2106.1,12636.6,12025.95,Valencia,MUNDRA SEA,7208045
22/11/2025,7122000,DEHYDRATED GARLIC GRANULES 8-16 MESH. PA CKED IN 25KG NET PAPER BAG.,YATRI FOODS,GODOWN NO 24 BEHIND NEW NAGRIK BANK GATE NO 2 MARKETING YARD MAHUVA null,364290,Mahuva,nan,nan,nan,P C D A L.,nan,BRAZIL,MTS,27.625,USD,1290.0,35636.25,35000.0,Itapoa,MUNDRA SEA,7219844
22/11/2025,7129030,Dehydrated Garlic AS PER INV,MANSI FOODS,R S NO 217P1 VILL TALGAJARDA TA MAHUVA 364290 DIST BHAVNAGAR Contact No 918320981916,364290,MAHUVA,nan,nan,nan,To Order,nan,TURKEY,MTS,12.975,USD,1644.8,21341.28,20217.8,Mersin,MUNDRA SEA,7227566
22/11/2025,7129020,Dehydrated Garlic Powder,RAJGURU DEHYDRATES,SURVEY NO 120 1 BHANWAD HARIPARA ROAD DWARIADHISH MARG,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,AS EP,nan,SPAIN,KGS,5000.0,USD,1.4,7000.0,6655.6,Barcelona,MUNDRA SEA,7217700
22/11/2025,7129030,DEHYDRATED GARLIC GRANULES 40-80 LOT NO KF/GG-1/4321 O/D AS PER INV PL,KAZMAIN FOODS PRIVATE LIMITED,SURVEY NO 129 GUNDARNI,364290,MAHUVA,nan,nan,nan,SAME AS CONSIGNEE,nan,RUSSIA,MTS,12.5,USD,1450.0,18125.0,18125.0,Novorossiysk,MUNDRA SEA,7223621
22/11/2025,7129030,DEHYDRATED GARLIC GRANULES 24-40 LOT NO KF/GG/4320 O/D AS PER INV PL,KAZMAIN FOODS PRIVATE LIMITED,SURVEY NO 129 GUNDARNI,364290,MAHUVA,nan,nan,nan,SAME AS CONSIGNEE,nan,RUSSIA,MTS,12.5,USD,1450.0,18125.0,18125.0,Novorossiysk,MUNDRA SEA,7223621
22/11/2025,7129030,"Dehydrated Garlic Flakes (Premium Grade) ,  PACKING DTLS. AS PER INV.",G SQUARE INTERNATIONAL PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,OIL GAS SOLUTION LIMITED,nan,CHINA,MTS,26.5,USD,1425.0,37762.5,37762.5,Lianyungang,MUNDRA SEA,7220847
21/11/2025,7129030,"DEHYDRATED GARLIC GRANULES GRADE: A,",PAMIRA FOODS,SURVEY NO 49 P2 KODINAR HIGHWAY VILLAGE SILOJ TAL UNA,PIN-362560,JUNAGADH/GUJARAT,nan,nan,nan,MS R. S.A.,nan,BULGARIA,KGS,13150.0,USD,1.815,23867.25,23867.25,Varna,MUNDRA SEA,7191578
21/11/2025,7129020,DEHYDRATED GARLIC POWDER A GRADE LOT No. : D-GAS/1225 Ajo En Polvo,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,BANCOESTADO DE CHILE,nan,CHILE,MTS,13.075,USD,888.0,11610.6,10195.6,San Antonio,MUNDRA SEA,7171027
21/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED -  OTHER DTLS AS PER INVOICE & PL,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,BL.S,nan,SPAIN,MTS,17.01,USD,1866.67019,31752.06,30606.06,Valencia,MUNDRA SEA,7176677
21/11/2025,7122000,"DEHYDRATED ONION POWDER WHITE 1ST QUALIT Y (TOASTED), PACKING IN 50 LBS CARTONS O/DTLS AS PER INVOICE & P/LIST",PARDES QUICK FOODS & DEHYDRATION PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,FFIGLLC,nan,UNITED STATES,MTS,29.982,USD,1897.0,56875.85,54115.85,New York,MUNDRA SEA,7196440
21/11/2025,7122000,White Onion Flakes,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,Fibon Associate Nigeria Limited,nan,NIGERIA,MTS,2.506,USD,2067.99681,5182.4,4260.19,Onne,MUNDRA SEA,7196688
21/11/2025,7122000,Red Onion Flakes,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,Fibon Associate Nigeria Limited,nan,NIGERIA,MTS,4.802,USD,2068.00083,9930.54,8163.41,Onne,MUNDRA SEA,7196688
21/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED -  OTHER DTLS AS PER INVOICE & PL,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,BL.S,nan,SPAIN,MTS,17.01,USD,1866.67019,31752.06,30606.06,Valencia,MUNDRA SEA,7190719
20/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES A GRADE,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,ARAB BANK LIMITED,nan,SAUDI ARABIA,MTS,13.1,USD,1650.0,21615.0,20779.0,Jeddah,MUNDRA SEA,7159504
20/11/2025,7129030,DEHYDRATED GARLIC GRANULES 12.5 KG NET I N A ALUMINIUM FOIL BAG 2 BAGS IN A CARTO N,A&F DEHY FOODS,nan,nan,nan,nan,nan,nan,E.G,nan,ALGERIA,MTS,27.0,USD,670.0,18090.0,15820.0,Skikda (Ex Philippev,MUNDRA SEA,7131757
20/11/2025,7122000,DEHYDRATED ONION WHITE POWDER AD IRRADIA TED (OTHER DTAILS AS PER INV & PKL),BCFOODS (INDIA) SEASONINGS AND INGREDIENTS PRIVATE,nan,nan,nan,nan,nan,nan,BCFOODSINC.,nan,UNITED STATES,KGS,19051.2,USD,2.175,41436.36,41436.36,Chicago,MUNDRA SEA,7154227
20/11/2025,7122000,DEHYDRATED ONION WHITE POWDER AD IRRADIA TED (OTHER DETAILS AS PER INV & PKL),BCFOODS (INDIA) SEASONINGS AND INGREDIENTS PRIVATE,nan,nan,nan,nan,nan,nan,BCFOODSINC.,nan,UNITED STATES,KGS,9072.0,USD,2.175,19731.6,19731.6,Chicago,MUNDRA SEA,7154711
20/11/2025,7122000,DEHYDRATED ONION WHITE MINCED AD IRRADIA TED (OTHER DETAILS AS PER INV & PKL),BCFOODS (INDIA) SEASONINGS AND INGREDIENTS PRIVATE,nan,nan,nan,nan,nan,nan,BCFOODSINC.,nan,UNITED STATES,KGS,9752.4,USD,2.449,23883.63,23883.63,Chicago,MUNDRA SEA,7154711
20/11/2025,7122000,ONION POWDER (O/D AS PER INV).,NDV FOODS,160 3 Nana Jadra Saver Kundla Road,364290,Mahuva,nan,nan,nan,MERSIN A GIDA ITH. IHR. SAN VE,nan,TURKEY,KGS,4000.0,USD,1.44,5760.0,5193.35,Mersin,MUNDRA SEA,7164725
20/11/2025,7122000,ONION GRANULE (O/D AS PER INV).,NDV FOODS,160 3 Nana Jadra Saver Kundla Road,364290,Mahuva,nan,nan,nan,MERSIN A GIDA ITH. IHR. SAN VE,nan,TURKEY,KGS,4000.0,USD,1.55,6200.0,5590.06,Mersin,MUNDRA SEA,7164725
20/11/2025,7129020,GARLIC POWDER (O/D AS PER INV).,NDV FOODS,160 3 Nana Jadra Saver Kundla Road,364290,Mahuva,nan,nan,nan,MERSIN A GIDA ITH. IHR. SAN VE,nan,TURKEY,KGS,4000.0,USD,0.86,3440.0,3101.58,Mersin,MUNDRA SEA,7164725
19/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES 15 MM (AS PER INV),MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,NOTIFY:) CROWN FOOD GROUP,nan,SOUTH AFRICA,KGS,7336.0,USD,1.825,13388.2,13044.88,Cape Town,MUNDRA SEA,7099903
19/11/2025,7122000,DEHYDRATED ONION FLAKES 3-5 MM (AS PER I NV),MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,NOTIFY:) CROWN FOOD GROUP,nan,SOUTH AFRICA,KGS,15000.0,USD,1.975,29625.0,28865.32,Cape Town,MUNDRA SEA,7099903
19/11/2025,7122000,DEHYDRATED WHITE ONION GRANULES,KINGS DRIED FOODS PRIVATE LIMITED,Plot No 180A Kuberbag S T Road Nutan Nagar Mahuva,364290,MAHUVA,nan,nan,nan,MS,nan,TURKEY,KGS,240.0,USD,2.15,516.0,516.0,Mersin,MUNDRA SEA,7122815
19/11/2025,7129020,DEHYDRATED GARLIC POWDER,KINGS DRIED FOODS PRIVATE LIMITED,Plot No 180A Kuberbag S T Road Nutan Nagar Mahuva,364290,MAHUVA,nan,nan,nan,MS,nan,TURKEY,KGS,10000.0,USD,1.4,14000.0,14000.0,Mersin,MUNDRA SEA,7122815
19/11/2025,7129030,DEHYDRATED GARLIC GRANULES,KINGS DRIED FOODS PRIVATE LIMITED,Plot No 180A Kuberbag S T Road Nutan Nagar Mahuva,364290,MAHUVA,nan,nan,nan,MS,nan,TURKEY,KGS,480.0,USD,2.2,1056.0,1056.0,Mersin,MUNDRA SEA,7122815
19/11/2025,7122000,DEHYDRATED WHITE ONION POWDER,KINGS DRIED FOODS PRIVATE LIMITED,Plot No 180A Kuberbag S T Road Nutan Nagar Mahuva,364290,MAHUVA,nan,nan,nan,MS,nan,TURKEY,KGS,13200.0,USD,1.6,21120.0,21120.0,Mersin,MUNDRA SEA,7122815
19/11/2025,7122000,DEHYDRATED WHITE ONION GRANULES  2 MM,MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,Krauter Mix GmbH,nan,GERMANY,KGS,24260.0,USD,2.075,50339.5,49188.82,Hamburg,MUNDRA SEA,7124240
18/11/2025,7122000,DEYDRATED WHITE ONION KIBBLED (A GRADE),B K DEHY FOODS,SURVEY NO 103 2 2 HARI PARA ROAD VILLAGE BHANVAD,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,L G GMBH,nan,GERMANY,MTS,16.8,USD,1900.0,31920.0,31052.0,Hamburg,MUNDRA SEA,7093838
18/11/2025,7122000,DEYDRATED WHITE ONION POWDER (A GRADE),B K DEHY FOODS,SURVEY NO 103 2 2 HARI PARA ROAD VILLAGE BHANVAD,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,LPDV,nan,NETHERLANDS,MTS,25.0,USD,1600.0,40000.0,39132.0,Rotterdam,MUNDRA SEA,7093837
18/11/2025,7122000,DEYDRATED WHITE ONION KIBBLED (A GRADE),B K DEHY FOODS,SURVEY NO 103 2 2 HARI PARA ROAD VILLAGE BHANVAD,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,L G GMBH,nan,GERMANY,MTS,16.1,USD,1700.0,27370.0,26502.0,Hamburg,MUNDRA SEA,7093836
18/11/2025,7129020,DEHYDRATED GARLIC POWDER PREMIUM GRADE ( AS PER INV).,PARTH FOODS,BHAVNAGAR NATIONAL HIGHWAY VILLAGE BHADROD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,NOTIFY:) NOVASPICE S.L. POLIGONO,nan,SPAIN,KGS,22000.0,USD,0.95,20900.0,19904.8,Valencia,MUNDRA SEA,7087945
18/11/2025,7129030,DEHYDRATED GARLIC GRANULES 26-40 MESH A GRADE (AS PER INV).,PARTH FOODS,BHAVNAGAR NATIONAL HIGHWAY VILLAGE BHADROD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,NOTIFY:) NOVASPICE S.L. POLIGONO,nan,SPAIN,KGS,2000.0,USD,1.72,3440.0,3276.2,Valencia,MUNDRA SEA,7087945
18/11/2025,7122000,Dehydrated White Onion Powder - A GRADE (AS PER INV),BHANU FOODS,SURVEY NO 131 BHANVAD N A,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,Freddy Hirsch Group (Pty) LIMITED,nan,SOUTH AFRICA,KGS,24000.0,USD,1.5059,36141.6,36141.6,Cape Town,MUNDRA SEA,7089397
18/11/2025,7122000,DEHYDRATED WHITE ONION POWDER (AS PER IN V),MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,NOTIFY:) CROWN FOOD GROUP,nan,SOUTH AFRICA,KGS,25000.0,USD,1.825,45625.0,44519.0,Cape Town,MUNDRA SEA,7091030
17/11/2025,7129020,DEHYDRATED GARLIC POWDER LOT NO : DGP/HF 25/154/LBG/25,HYGIENIC FOODS,PLOT NO 208 NEAR CHAUDHARY SERVICE STATION MALERKOTLA ROAD,PIN-141401,KHANNA. DISTT.LUDHIANA,nan,nan,nan,TO THE ORDER,nan,ITALY,MTS,3.125,EUR,1200.0,3750.0,3949.07,Bari,MUNDRA SEA,7049887
17/11/2025,7122000,ONION SLICES -  OTHER DTLS AS PER INVOIC E & PL,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2200.0,34100.0,34100.0,Valencia,MUNDRA SEA,7035792
17/11/2025,7122000,DEHYDRATED WHITE ONION POWDER 80-100 MES H LOW BAC 25KG OW (REST ALL OTHER DETAIL S AS PER INVOICE),NEDSPICE DEHYDRATION INDIA LLP,101 VISHAL FLATS OPP VRUNDAVANDHAM,364290,MAHUVA,nan,nan,nan,P. DE VRIJ NEDERASSELT,nan,NETHERLANDS,KGS,25000.0,USD,2650.0,66250000.0,65210.0,Rotterdam,MUNDRA SEA,7056602
17/11/2025,7122000,DEHYDRATED ONION SLICES 12.5 KGS NET IN  A POLY BAG 31 BAGS IN A JUMBO BOX,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2200.0,34100.0,34100.0,Valencia,MUNDRA SEA,7059999
17/11/2025,7122000,DEHYDRATED WHITE ONION POWDER IRRADIATED,MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,PROVEEDORES DE INGENIERIA ALIMENTAR,nan,MEXICO,KGS,25000.0,USD,1.8,45000.0,45000.0,Manzanillo,MUNDRA SEA,7056580
17/11/2025,7129030,"DEHYDRATED GARLIC GRANULES (1000 BOXES) 2*12.5KG FOIL BAG PACKED INTO CARTON BOX , (REX NO.INREX2413010815EC006)",YOGI FOODS,39 B YOGI BHUVAN GOKULNAGAR JADRA ROAD,PIN-364290,"TAL-MAHUVA, DIST.BHAVNAGAR/GUJARAT",GUJARAT,nan,nan,TO THE ORDER,nan,ROMANIA,KGS,25000.0,USD,1.88,47000.0,47000.0,Constanta,MUNDRA SEA,7044663
16/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES GRADE A (A S PER INVOICE),DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SBERBANK RUSSIA,nan,RUSSIA,MTS,14.504,INR,141000.0,2045064.0,20585.57,Novorossiysk,MUNDRA SEA,7026288
16/11/2025,7122000,dehydrated ONION SLICES 12.5 KGS NET IN  A POLY BAG 31 BAGS IN A JUMBO BOX,MURTUZA FOOD INGREDIENTS LLP,SURVEY NO 274 PLOT NO 2 OTHA,364290,MAHUVA,nan,nan,nan,M.L.S,nan,SPAIN,MTS,15.5,USD,2200.0,34100.0,34100.0,Valencia,MUNDRA SEA,7022229
15/11/2025,7129040,DEHYDRATED GARLIC GRANULES 24-40 MESH(A GRADE) (AS PER INVOICE),REAL DEHYDRATES,SAILESH SEEDS OPP M M SHOPPING CENTRE,PIN-364290,"MAHUVA, DIST.BHAVNAGAR/GUJARAT",DIST.BHAVNAGAR/GUJARAT,nan,nan,TO ORDER,nan,MOROCCO,MTS,11.0,USD,1500.0,16500.0,16500.0,Casablanca,MUNDRA SEA,6998875
14/11/2025,7129030,DEHYDRATED GARLIC CLOVES,POOJA DEHY. FOODS PRIVATE LIMITED,nan,nan,nan,nan,nan,nan,TO THE ORDER,nan,KUWAIT,MTS,5.0,USD,1350.0,6750.0,6592.3,Shuaiba,MUNDRA SEA,6966660
14/11/2025,7122000,DEHYDRATED ONION POWDER PACKING IN 20KGS X 1 DOUBLE POLYBAGS IN ONE CARTONS. O/D TL AS PER INVOICE & P/LIST,PARDES QUICK FOODS & DEHYDRATION PRIVATELIMITED,nan,nan,nan,nan,nan,nan,SAME AS CONSIGNEE,nan,INDONESIA,MTS,10.0,USD,2000.0,20000.0,19700.0,Jakarta,MUNDRA SEA,6981021
14/11/2025,7122000,DEHYDRATED ONION POWDER PACKING IN 20KGS X 1 DOUBLE POLYBAGS IN ONE CARTONS. O/D TL AS PER INVOICE & P/LIST,PARDES QUICK FOODS & DEHYDRATION PRIVATELIMITED,nan,nan,nan,nan,nan,nan,SAME AS CONSIGNEE,nan,INDONESIA,MTS,10.0,USD,2000.0,20000.0,19700.0,Jakarta,MUNDRA SEA,6981008
13/11/2025,7122000,"DEHYDRATED ONION POWDER (TOASTED), PACKI NG: 50 LBS x 1 DOUBLE POLYBAGS IN ONE CA RTON.  O/DTL AS PER INVOICE & P/LIST",PARDES QUICK FOODS & DEHYDRATION PRIVATELIMITED,nan,nan,nan,nan,nan,nan,1) QDF GURNEE IL U.S.A.,nan,UNITED STATES,MTS,18.008,USD,2132.0,38393.06,35743.06,Norfolk,MUNDRA SEA,6954132
13/11/2025,7122000,"DEHYDRATED ONION MINCED (TOASTED), PACKI NG: 40 LBS x 1 POLYBAGS IN ONE CARTON O/DTL AS PER INVOICE & P/LIST",PARDES QUICK FOODS & DEHYDRATION PRIVATELIMITED,nan,nan,nan,nan,nan,nan,1) QDF GURNEE IL U.S.A.,nan,UNITED STATES,MTS,18.198,USD,2396.0,43602.41,40945.41,Norfolk,MUNDRA SEA,6954130
13/11/2025,7122000,DEHYDRATED WHITE FRIED ONION KIBBLED  CO RN FLOUR COATED 'A GRADE',PARTH FOODS,BHAVNAGAR NATIONAL HIGHWAY VILLAGE BHADROD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,BINGO D.O.O. EXPORT-IMPORT TUZLA,nan,CROATIA,KGS,500.0,USD,1.85,925.0,866.65,Rijeka Bakar,MUNDRA SEA,6950031
13/11/2025,7122000,DEHYDRATED WHITE ONION KIBBLED 'A GRADE',PARTH FOODS,BHAVNAGAR NATIONAL HIGHWAY VILLAGE BHADROD,PIN-364290,MAHUVA/GUJARAT,GUJARAT,nan,nan,BINGO D.O.O. EXPORT-IMPORT TUZLA,nan,CROATIA,KGS,15442.0,USD,1.716,26498.47,24826.97,Rijeka Bakar,MUNDRA SEA,6950031
13/11/2025,7122000,DEHYDRATED PINK ONION FLAKES A GRADE,CLASSIC FOOD EXPORT,SAHYOG BROKER 3 NAGRIK BANK VASITALAV,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,PCB - PRISHTINE,nan,ALBANIA,MTS,14.0,USD,1020.0,14280.0,14280.0,DURRES,MUNDRA SEA,6945969
13/11/2025,7122000,DEHYDRATED WHITE ONION POWDER A GRADE PA CKING INNER PP BAG OUTER CARTON BOX O/D AS PER INV/PL,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,RAND MERCHANT BANK,nan,SOUTH AFRICA,MTS,3.0,USD,1600.0,4800.0,4359.7,Durban,MUNDRA SEA,6943605
13/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES A GRADE PA CKING  INSIDE 14 KG POLY BAG OUTER POLY WOVEN BAG O/D AS PER INV/PL,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,RAND MERCHANT BANK,nan,SOUTH AFRICA,MTS,4.508,USD,1680.0,7573.44,6878.74,Durban,MUNDRA SEA,6943605
13/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES A GRADE ST EAM STERILIZED LOT No.: D-WA1/1125,DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SWISS BANK LIMITED RIJEKA,nan,CROATIA,MTS,14.56,USD,2055.07005,29921.82,27952.82,Rijeka Bakar,MUNDRA SEA,6950029
13/11/2025,7122000,DEHYDRATED WHITE ONION POWDER,MAHARAJA DEHYDRATION PRIVATE LIMITED,MAHARAJA NR POST OFFICE GARDEN ROAD,PIN-364290,MAHUVA/GUJ.,GUJARAT,nan,nan,Crown Food Group,"13 Nguni Drive Longmeadow West, Modderfontein, 2065, South Africa",SOUTH AFRICA,KGS,25000.0,USD,1.875,46875.0,45131.25,Cape Town,MUNDRA SEA,6953877
12/11/2025,7129030,"DEHYDRATED GARLIC POWDER 20 Kgs net in d ouble poly bag,1 bag in a Carton Each Ca rton net wt.20 kgs&Gross wt.21.100 kgs",FIVE STAR DEHYDRATION PRIVATE LIMITED,GULABHAI BHURANIS VADI RAMPARA ROAD,PIN-364140,"TALAJA, DIST. BHAVNAGAR / GUJARAT",nan,nan,nan,SAME AS CONSIGNEE,nan,PORTUGAL,KGS,2000.0,USD,1.8,3600.0,3600.0,Leixoes,MUNDRA SEA,6911571
12/11/2025,7129030,"DEHYDRATED GARLIC MINCED (G2) 20 Kgs net in double poly bag,1 bag in a Ctn Each Ctn net wt.20 kgs&Gross wt. 21.100 kgs",FIVE STAR DEHYDRATION PRIVATE LIMITED,GULABHAI BHURANIS VADI RAMPARA ROAD,PIN-364140,"TALAJA, DIST. BHAVNAGAR / GUJARAT",nan,nan,nan,SAME AS CONSIGNEE,nan,PORTUGAL,KGS,6000.0,USD,2.2,13200.0,13200.0,Leixoes,MUNDRA SEA,6911571
11/11/2025,7122000,DEHYDRATED WHITE ONION POWDER 80-100 MES H LOW BAC 25KG OW (REST ALL OTHER DETAIL S AS PER INVOICE),NEDSPICE DEHYDRATION INDIA LLP,101 VISHAL FLATS OPP VRUNDAVANDHAM,364290,MAHUVA,nan,nan,nan,P. DE VRIJ NEDERASSELT,nan,NETHERLANDS,KGS,25000.0,USD,2650.0,66250000.0,65185.0,Rotterdam,MUNDRA SEA,6868691
11/11/2025,7122000,DEHYDRATED WHITE ONION MINCED 1-3MM A GR ADE (AS PER INVOICE),DELICIOUS FOOD,176 P2 1 RATOL ROAD AT TALGAJARD A,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,THE BANK OF NEW YORK MELLON,nan,UKRAINE,MTS,16.5,USD,1904.24,31419.96,31419.96,Odessa,MUNDRA SEA,6887917
11/11/2025,7122000,DEYDRATED WHITE ONION CHOPPED (A GRADE),B K DEHY FOODS,SURVEY NO 103 2 2 HARI PARA ROAD VILLAGE BHANVAD,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,BFBV,nan,NETHERLANDS,MTS,2.8,USD,1825.0,5110.0,4884.02,Rotterdam,MUNDRA SEA,6865689
11/11/2025,7122000,DEYDRATED WHITE ONION KIBBLED (A GRADE),B K DEHY FOODS,SURVEY NO 103 2 2 HARI PARA ROAD VILLAGE BHANVAD,PIN-364290,"MAHUVA,GUJARAT",nan,nan,nan,BFBV,nan,NETHERLANDS,MTS,2.8,USD,1725.0,4830.0,4616.4,Rotterdam,MUNDRA SEA,6865689
11/11/2025,7129020,DEHYDRATED GARLIC POWDER A-GRADE,CHHATARIYA VEG EXPO PRIVATE LIMITED,BEHIND PETROL PUMP UMANIYAVADAR ROAD,PIN-364290,MAHUVA/GUJARAT,nan,nan,nan,TO THE ORDER,nan,SOUTH AFRICA,MTS,27.975,USD,1180.0,33010.5,32810.5,Durban,MUNDRA SEA,6871592
11/11/2025,7122000,DH WHI ONI GRA 0.2-1 MM LB TPP 20KG (RES T ALL OTHER DETAILS AS PER INVOICE),NEDSPICE DEHYDRATION INDIA LLP,101 VISHAL FLATS OPP VRUNDAVANDHAM,364290,MAHUVA,nan,nan,nan,P. DE VRIJ NEDERASSELT,nan,NETHERLANDS,KGS,10800.0,USD,2607.03,28155924.0,27195.92,Rotterdam,MUNDRA SEA,6860249
11/11/2025,7122000,DEHYDRATED WHITE ONION FLAKES A GRADE PA CKING 5KG X 2 INSIDE POLY BAG OUTER CART ON,CLASSIC FOOD EXPORT,SAHYOG BROKER 3 NAGRIK BANK VASITALAV,PIN-364290,"MAHUVA,GUJARAT",GUJARAT,nan,nan,SAUDI CENTRAL BANK,nan,SAUDI ARABIA,MTS,5.75,USD,1830.0,10522.5,9777.5,Riyadh Dry Port,MUNDRA SEA,6862927
11/11/2025,7122000,Dehydrated Onion Minced 1-3 mm,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,4.0,USD,1545.0,6180.0,6180.0,Thessaloniki,MUNDRA SEA,6861506
11/11/2025,7122000,Dehydrated Onion Granules 0.5 - 1 mm,SKY AGRI EXPORT,G 15 SAHYOG COMPLEX GITIZEN GUEST HOUSE,PIN-364290,"MAHUVA, GUJARAT",nan,nan,nan,GALA NUTS 2015 DOOEL,nan,GREECE,MTS,2.0,USD,1545.0,3090.0,3090.0,Thessaloniki,MUNDRA SEA,6861506
